# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/04 - Reptilian.mp3
# position_ms	bpm	beat_number
161254	130.00	2
161715	130.00	3
162177	130.00	4
162638	130.00	1
163100	130.00	2
163561	130.00	3
164023	130.00	4
164485	130.00	1
164946	130.00	2
165408	130.00	3
165869	130.00	4
166331	130.00	1
166792	130.00	2
167254	130.00	3
167715	130.00	4
168177	130.00	1
168638	130.00	2
169100	130.00	3
169561	130.00	4
170023	130.00	1
170485	130.00	2
170946	130.00	3
171408	130.00	4
171869	130.00	1
172331	130.00	2
172792	130.00	3
173254	130.00	4
173715	130.00	1
174177	130.00	2
174638	130.00	3
175100	130.00	4
175561	130.00	1
176023	130.00	2
176485	130.00	3
176946	130.00	4
177408	130.00	1
177869	130.00	2
178331	130.00	3
178792	130.00	4
179254	130.00	1
179715	130.00	2
180177	130.00	3
180638	130.00	4
181100	130.00	1
181561	130.00	2
182023	130.00	3
182485	130.00	4
182946	130.00	1
183408	130.00	2
183869	130.00	3
184331	130.00	4
184792	130.00	1
185254	130.00	2
185715	130.00	3
186177	130.00	4
186638	130.00	1
187100	130.00	2
187561	130.00	3
188023	130.00	4
188485	130.00	1
188946	130.00	2
189408	130.00	3
189869	130.00	4
190331	130.00	1
190792	130.00	2
191254	130.00	3
191715	130.00	4
192177	130.00	1
192638	130.00	2
193100	130.00	3
193561	130.00	4
194023	130.00	1
194485	130.00	2
194946	130.00	3
195408	130.00	4
195869	130.00	1
196331	130.00	2
196792	130.00	3
197254	130.00	4
197715	130.00	1
198177	130.00	2
198638	130.00	3
199100	130.00	4
199561	130.00	1
200023	130.00	2
200485	130.00	3
200946	130.00	4
201408	130.00	1
201869	130.00	2
202331	130.00	3
202792	130.00	4
203254	130.00	1
203715	130.00	2
204177	130.00	3
204638	130.00	4
205100	130.00	1
205561	130.00	2
206023	130.00	3
206485	130.00	4
206946	130.00	1
207408	130.00	2
207869	130.00	3
208331	130.00	4
208792	130.00	1
209254	130.00	2
209715	130.00	3
210177	130.00	4
210638	130.00	1
211100	130.00	2
211561	130.00	3
212023	130.00	4
212485	130.00	1
212946	130.00	2
213408	130.00	3
213869	130.00	4
214331	130.00	1
214792	130.00	2
215254	130.00	3
215715	130.00	4
216177	130.00	1
216638	130.00	2
217100	130.00	3
217561	130.00	4
218023	130.00	1
218485	130.00	2
218946	130.00	3
219408	130.00	4
219869	130.00	1
220331	130.00	2
220792	130.00	3
221254	130.00	4
221715	130.00	1
222177	130.00	2
222638	130.00	3
223100	130.00	4
223561	130.00	1
224023	130.00	2
224485	130.00	3
224946	130.00	4
225408	130.00	1
225869	130.00	2
226331	130.00	3
226792	130.00	4
227254	130.00	1
227715	130.00	2
228177	130.00	3
228638	130.00	4
229100	130.00	1
229561	130.00	2
230023	130.00	3
230485	130.00	4
230946	130.00	1
231408	130.00	2
231869	130.00	3
232331	130.00	4
232792	130.00	1
233254	130.00	2
233715	130.00	3
234177	130.00	4
234638	130.00	1
235100	130.00	2
235561	130.00	3
236023	130.00	4
236485	130.00	1
236946	130.00	2
237408	130.00	3
237869	130.00	4
238331	130.00	1
238792	130.00	2
239254	130.00	3
239715	130.00	4
240177	130.00	1
240638	130.00	2
241100	130.00	3
241561	130.00	4
242023	130.00	1
242485	130.00	2
242946	130.00	3
243408	130.00	4
