# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/04-rene_wise-cutting_thick.mp3
# position_ms	bpm	beat_number
157255	133.00	1
157706	133.00	2
158157	133.00	3
158608	133.00	4
159060	133.00	1
159511	133.00	2
159962	133.00	3
160413	133.00	4
160864	133.00	1
161315	133.00	2
161766	133.00	3
162217	133.00	4
162669	133.00	1
163120	133.00	2
163571	133.00	3
164022	133.00	4
164473	133.00	1
164924	133.00	2
165375	133.00	3
165826	133.00	4
166278	133.00	1
166729	133.00	2
167180	133.00	3
167631	133.00	4
168082	133.00	1
168533	133.00	2
168984	133.00	3
169435	133.00	4
169887	133.00	1
170338	133.00	2
170789	133.00	3
171240	133.00	4
171691	133.00	1
172142	133.00	2
172593	133.00	3
173045	133.00	4
173496	133.00	1
173947	133.00	2
174398	133.00	3
174849	133.00	4
175300	133.00	1
175751	133.00	2
176202	133.00	3
176654	133.00	4
177105	133.00	1
177556	133.00	2
178007	133.00	3
178458	133.00	4
178909	133.00	1
179360	133.00	2
179811	133.00	3
180263	133.00	4
180714	133.00	1
181165	133.00	2
181616	133.00	3
182067	133.00	4
182518	133.00	1
182969	133.00	2
183420	133.00	3
183872	133.00	4
184323	133.00	1
184774	133.00	2
185225	133.00	3
185676	133.00	4
186127	133.00	1
186578	133.00	2
187029	133.00	3
187481	133.00	4
187932	133.00	1
188383	133.00	2
188834	133.00	3
189285	133.00	4
189736	133.00	1
190187	133.00	2
190639	133.00	3
191090	133.00	4
191541	133.00	1
191992	133.00	2
192443	133.00	3
192894	133.00	4
193345	133.00	1
193796	133.00	2
194248	133.00	3
194699	133.00	4
195150	133.00	1
195601	133.00	2
196052	133.00	3
196503	133.00	4
196954	133.00	1
197405	133.00	2
197857	133.00	3
198308	133.00	4
198759	133.00	1
199210	133.00	2
199661	133.00	3
200112	133.00	4
200563	133.00	1
201014	133.00	2
201466	133.00	3
201917	133.00	4
202368	133.00	1
202819	133.00	2
203270	133.00	3
203721	133.00	4
204172	133.00	1
204623	133.00	2
205075	133.00	3
205526	133.00	4
205977	133.00	1
206428	133.00	2
206879	133.00	3
207330	133.00	4
207781	133.00	1
208232	133.00	2
208684	133.00	3
209135	133.00	4
209586	133.00	1
210037	133.00	2
210488	133.00	3
210939	133.00	4
211390	133.00	1
211841	133.00	2
212293	133.00	3
212744	133.00	4
213195	133.00	1
213646	133.00	2
214097	133.00	3
214548	133.00	4
214999	133.00	1
215451	133.00	2
215902	133.00	3
216353	133.00	4
216804	133.00	1
217255	133.00	2
217706	133.00	3
218157	133.00	4
218608	133.00	1
219060	133.00	2
219511	133.00	3
219962	133.00	4
220413	133.00	1
220864	133.00	2
221315	133.00	3
221766	133.00	4
222217	133.00	1
222669	133.00	2
223120	133.00	3
223571	133.00	4
224022	133.00	1
224473	133.00	2
224924	133.00	3
225375	133.00	4
225826	133.00	1
226278	133.00	2
226729	133.00	3
227180	133.00	4
227631	133.00	1
228082	133.00	2
228533	133.00	3
228984	133.00	4
229435	133.00	1
229887	133.00	2
230338	133.00	3
230789	133.00	4
231240	133.00	1
231691	133.00	2
232142	133.00	3
232593	133.00	4
233045	133.00	1
233496	133.00	2
233947	133.00	3
234398	133.00	4
234849	133.00	1
235300	133.00	2
235751	133.00	3
236202	133.00	4
236654	133.00	1
237105	133.00	2
237556	133.00	3
238007	133.00	4
238458	133.00	1
238909	133.00	2
239360	133.00	3
239811	133.00	4
240263	133.00	1
240714	133.00	2
241165	133.00	3
241616	133.00	4
242067	133.00	1
242518	133.00	2
242969	133.00	3
243420	133.00	4
243872	133.00	1
244323	133.00	2
244774	133.00	3
245225	133.00	4
245676	133.00	1
246127	133.00	2
246578	133.00	3
247029	133.00	4
247481	133.00	1
247932	133.00	2
248383	133.00	3
248834	133.00	4
249285	133.00	1
249736	133.00	2
250187	133.00	3
250639	133.00	4
251090	133.00	1
251541	133.00	2
251992	133.00	3
252443	133.00	4
252894	133.00	1
253345	133.00	2
253796	133.00	3
254248	133.00	4
254699	133.00	1
255150	133.00	2
255601	133.00	3
256052	133.00	4
256503	133.00	1
256954	133.00	2
257405	133.00	3
257857	133.00	4
258308	133.00	1
258759	133.00	2
259210	133.00	3
259661	133.00	4
260112	133.00	1
260563	133.00	2
261014	133.00	3
261466	133.00	4
261917	133.00	1
262368	133.00	2
262819	133.00	3
263270	133.00	4
263721	133.00	1
264172	133.00	2
264623	133.00	3
265075	133.00	4
265526	133.00	1
265977	133.00	2
266428	133.00	3
266879	133.00	4
267330	133.00	1
267781	133.00	2
268232	133.00	3
268684	133.00	4
269135	133.00	1
269586	133.00	2
270037	133.00	3
270488	133.00	4
270939	133.00	1
271390	133.00	2
271841	133.00	3
272293	133.00	4
272744	133.00	1
273195	133.00	2
273646	133.00	3
274097	133.00	4
274548	133.00	1
274999	133.00	2
275451	133.00	3
275902	133.00	4
276353	133.00	1
276804	133.00	2
277255	133.00	3
277706	133.00	4
278157	133.00	1
278608	133.00	2
279060	133.00	3
279511	133.00	4
279962	133.00	1
280413	133.00	2
280864	133.00	3
281315	133.00	4
281766	133.00	1
282217	133.00	2
282669	133.00	3
283120	133.00	4
283571	133.00	1
284022	133.00	2
284473	133.00	3
284924	133.00	4
285375	133.00	1
285826	133.00	2
286278	133.00	3
286729	133.00	4
287180	133.00	1
287631	133.00	2
288082	133.00	3
288533	133.00	4
288984	133.00	1
289435	133.00	2
289887	133.00	3
290338	133.00	4
