# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/01 - Sentient.mp3
# position_ms	bpm	beat_number
161258	130.00	2
161719	130.00	3
162181	130.00	4
162642	130.00	1
163104	130.00	2
163565	130.00	3
164027	130.00	4
164488	130.00	1
164950	130.00	2
165411	130.00	3
165873	130.00	4
166335	130.00	1
166796	130.00	2
167258	130.00	3
167719	130.00	4
168181	130.00	1
168642	130.00	2
169104	130.00	3
169565	130.00	4
170027	130.00	1
170488	130.00	2
170950	130.00	3
171411	130.00	4
171873	130.00	1
172335	130.00	2
172796	130.00	3
173258	130.00	4
173719	130.00	1
174181	130.00	2
174642	130.00	3
175104	130.00	4
175565	130.00	1
176027	130.00	2
176488	130.00	3
176950	130.00	4
177411	130.00	1
177873	130.00	2
178335	130.00	3
178796	130.00	4
179258	130.00	1
179719	130.00	2
180181	130.00	3
180642	130.00	4
181104	130.00	1
181565	130.00	2
182027	130.00	3
182488	130.00	4
182950	130.00	1
183411	130.00	2
183873	130.00	3
184335	130.00	4
184796	130.00	1
185258	130.00	2
185719	130.00	3
186181	130.00	4
186642	130.00	1
187104	130.00	2
187565	130.00	3
188027	130.00	4
188488	130.00	1
188950	130.00	2
189411	130.00	3
189873	130.00	4
190335	130.00	1
190796	130.00	2
191258	130.00	3
191719	130.00	4
192181	130.00	1
192642	130.00	2
193104	130.00	3
193565	130.00	4
194027	130.00	1
194488	130.00	2
194950	130.00	3
195411	130.00	4
195873	130.00	1
196335	130.00	2
196796	130.00	3
197258	130.00	4
197719	130.00	1
198181	130.00	2
198642	130.00	3
199104	130.00	4
199565	130.00	1
200027	130.00	2
200488	130.00	3
200950	130.00	4
201411	130.00	1
201873	130.00	2
202335	130.00	3
202796	130.00	4
203258	130.00	1
203719	130.00	2
204181	130.00	3
204642	130.00	4
205104	130.00	1
205565	130.00	2
206027	130.00	3
206488	130.00	4
206950	130.00	1
207411	130.00	2
207873	130.00	3
208335	130.00	4
208796	130.00	1
209258	130.00	2
209719	130.00	3
210181	130.00	4
210642	130.00	1
211104	130.00	2
211565	130.00	3
212027	130.00	4
212488	130.00	1
212950	130.00	2
213411	130.00	3
213873	130.00	4
214335	130.00	1
214796	130.00	2
215258	130.00	3
215719	130.00	4
216181	130.00	1
216642	130.00	2
217104	130.00	3
217565	130.00	4
218027	130.00	1
218488	130.00	2
218950	130.00	3
219411	130.00	4
219873	130.00	1
220335	130.00	2
220796	130.00	3
221258	130.00	4
221719	130.00	1
222181	130.00	2
222642	130.00	3
223104	130.00	4
223565	130.00	1
224027	130.00	2
224488	130.00	3
224950	130.00	4
225411	130.00	1
225873	130.00	2
226335	130.00	3
226796	130.00	4
227258	130.00	1
227719	130.00	2
228181	130.00	3
228642	130.00	4
229104	130.00	1
229565	130.00	2
230027	130.00	3
230488	130.00	4
230950	130.00	1
