# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/04-tekra-ybbob_(original_mix)-09ee0376.mp3
# position_ms	bpm	beat_number
158929	131.00	4
159387	131.00	1
159845	131.00	2
160303	131.00	3
160761	131.00	4
161219	131.00	1
161677	131.00	2
162135	131.00	3
162593	131.00	4
163051	131.00	1
163509	131.00	2
163967	131.00	3
164425	131.00	4
164883	131.00	1
165341	131.00	2
165799	131.00	3
166257	131.00	4
166715	131.00	1
167173	131.00	2
167631	131.00	3
168089	131.00	4
168547	131.00	1
169005	131.00	2
169463	131.00	3
169921	131.00	4
170379	131.00	1
170837	131.00	2
171295	131.00	3
171753	131.00	4
172211	131.00	1
172669	131.00	2
173127	131.00	3
173585	131.00	4
174043	131.00	1
174501	131.00	2
174959	131.00	3
175417	131.00	4
175875	131.00	1
176333	131.00	2
176791	131.00	3
177250	131.00	4
177708	131.00	1
178166	131.00	2
178624	131.00	3
179082	131.00	4
179540	131.00	1
179998	131.00	2
180456	131.00	3
180914	131.00	4
181372	131.00	1
181830	131.00	2
182288	131.00	3
182746	131.00	4
183204	131.00	1
183662	131.00	2
184120	131.00	3
184578	131.00	4
185036	131.00	1
185494	131.00	2
185952	131.00	3
186410	131.00	4
186868	131.00	1
187326	131.00	2
187784	131.00	3
188242	131.00	4
188700	131.00	1
189158	131.00	2
189616	131.00	3
190074	131.00	4
190532	131.00	1
190990	131.00	2
191448	131.00	3
191906	131.00	4
192364	131.00	1
192822	131.00	2
193280	131.00	3
193738	131.00	4
194196	131.00	1
194654	131.00	2
195112	131.00	3
195570	131.00	4
196028	131.00	1
196486	131.00	2
196944	131.00	3
197402	131.00	4
197860	131.00	1
198318	131.00	2
198776	131.00	3
199234	131.00	4
199692	131.00	1
200150	131.00	2
200608	131.00	3
201066	131.00	4
201524	131.00	1
201982	131.00	2
202440	131.00	3
202898	131.00	4
203356	131.00	1
203814	131.00	2
204272	131.00	3
204730	131.00	4
205188	131.00	1
205646	131.00	2
206104	131.00	3
206562	131.00	4
207020	131.00	1
207478	131.00	2
207936	131.00	3
208394	131.00	4
208852	131.00	1
209310	131.00	2
209768	131.00	3
210226	131.00	4
210684	131.00	1
211142	131.00	2
211600	131.00	3
212058	131.00	4
212516	131.00	1
212974	131.00	2
213432	131.00	3
213890	131.00	4
214348	131.00	1
214806	131.00	2
215264	131.00	3
215722	131.00	4
216180	131.00	1
216638	131.00	2
217096	131.00	3
217554	131.00	4
218012	131.00	1
218470	131.00	2
218928	131.00	3
219386	131.00	4
219844	131.00	1
220302	131.00	2
220760	131.00	3
221218	131.00	4
221676	131.00	1
222134	131.00	2
222592	131.00	3
223050	131.00	4
223508	131.00	1
223966	131.00	2
224424	131.00	3
224882	131.00	4
225340	131.00	1
225798	131.00	2
226256	131.00	3
226714	131.00	4
227172	131.00	1
227630	131.00	2
228088	131.00	3
228546	131.00	4
229004	131.00	1
229462	131.00	2
229920	131.00	3
230378	131.00	4
230836	131.00	1
231294	131.00	2
231752	131.00	3
232210	131.00	4
232668	131.00	1
233126	131.00	2
233584	131.00	3
234042	131.00	4
234500	131.00	1
234958	131.00	2
235416	131.00	3
235874	131.00	4
236332	131.00	1
236790	131.00	2
237248	131.00	3
237706	131.00	4
238164	131.00	1
238622	131.00	2
239080	131.00	3
239538	131.00	4
239996	131.00	1
240454	131.00	2
240912	131.00	3
241370	131.00	4
241828	131.00	1
242286	131.00	2
242744	131.00	3
243202	131.00	4
243660	131.00	1
244118	131.00	2
244576	131.00	3
245034	131.00	4
245492	131.00	1
245950	131.00	2
246408	131.00	3
246866	131.00	4
247324	131.00	1
247782	131.00	2
248240	131.00	3
248698	131.00	4
249157	131.00	1
249614	131.00	2
250073	131.00	3
250531	131.00	4
250989	131.00	1
251447	131.00	2
251905	131.00	3
252363	131.00	4
252821	131.00	1
253279	131.00	2
253737	131.00	3
254195	131.00	4
254653	131.00	1
255111	131.00	2
255569	131.00	3
256027	131.00	4
256485	131.00	1
256943	131.00	2
257401	131.00	3
257859	131.00	4
258317	131.00	1
258775	131.00	2
259233	131.00	3
259691	131.00	4
260149	131.00	1
260607	131.00	2
261065	131.00	3
261523	131.00	4
261981	131.00	1
262439	131.00	2
262897	131.00	3
263355	131.00	4
263813	131.00	1
264271	131.00	2
264729	131.00	3
265187	131.00	4
265645	131.00	1
266103	131.00	2
266561	131.00	3
267019	131.00	4
267477	131.00	1
