# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/08-metapattern-pseudo_user.mp3
# position_ms	bpm	beat_number
152438	137.00	1
152876	137.00	2
153314	137.00	3
153752	137.00	4
154190	137.00	1
154627	137.00	2
155065	137.00	3
155503	137.00	4
155941	137.00	1
156379	137.00	2
156817	137.00	3
157255	137.00	4
157693	137.00	1
158131	137.00	2
158569	137.00	3
159007	137.00	4
159445	137.00	1
159883	137.00	2
160321	137.00	3
160759	137.00	4
161197	137.00	1
161635	137.00	2
162073	137.00	3
162511	137.00	4
162949	137.00	1
163387	137.00	2
163825	137.00	3
164263	137.00	4
164700	137.00	1
165138	137.00	2
165576	137.00	3
166014	137.00	4
166452	137.00	1
166890	137.00	2
167328	137.00	3
167766	137.00	4
168204	137.00	1
168642	137.00	2
169080	137.00	3
169518	137.00	4
169956	137.00	1
170394	137.00	2
170832	137.00	3
171270	137.00	4
171708	137.00	1
172146	137.00	2
172584	137.00	3
173022	137.00	4
173460	137.00	1
173898	137.00	2
174336	137.00	3
174773	137.00	4
175211	137.00	1
175649	137.00	2
176087	137.00	3
176525	137.00	4
176963	137.00	1
177401	137.00	2
177839	137.00	3
178277	137.00	4
178715	137.00	1
179153	137.00	2
179591	137.00	3
180029	137.00	4
180467	137.00	1
180905	137.00	2
181343	137.00	3
181781	137.00	4
182219	137.00	1
182657	137.00	2
183095	137.00	3
183533	137.00	4
183971	137.00	1
184409	137.00	2
184846	137.00	3
185284	137.00	4
185722	137.00	1
186160	137.00	2
186598	137.00	3
187036	137.00	4
187474	137.00	1
187912	137.00	2
188350	137.00	3
188788	137.00	4
189226	137.00	1
189664	137.00	2
190102	137.00	3
190540	137.00	4
190978	137.00	1
191416	137.00	2
191854	137.00	3
192292	137.00	4
192730	137.00	1
193168	137.00	2
193606	137.00	3
194044	137.00	4
194481	137.00	1
194919	137.00	2
195357	137.00	3
195795	137.00	4
196233	137.00	1
196671	137.00	2
197109	137.00	3
197547	137.00	4
197985	137.00	1
198423	137.00	2
198861	137.00	3
199299	137.00	4
199737	137.00	1
200175	137.00	2
200613	137.00	3
201051	137.00	4
201489	137.00	1
201927	137.00	2
202365	137.00	3
202803	137.00	4
203241	137.00	1
203679	137.00	2
204117	137.00	3
204554	137.00	4
204992	137.00	1
205430	137.00	2
205868	137.00	3
206306	137.00	4
206744	137.00	1
207182	137.00	2
207620	137.00	3
208058	137.00	4
208496	137.00	1
208934	137.00	2
209372	137.00	3
209810	137.00	4
210248	137.00	1
210686	137.00	2
211124	137.00	3
211562	137.00	4
212000	137.00	1
212438	137.00	2
212876	137.00	3
213314	137.00	4
213752	137.00	1
214190	137.00	2
214627	137.00	3
215065	137.00	4
215503	137.00	1
215941	137.00	2
216379	137.00	3
216817	137.00	4
217255	137.00	1
217693	137.00	2
218131	137.00	3
218569	137.00	4
219007	137.00	1
219445	137.00	2
219883	137.00	3
220321	137.00	4
220759	137.00	1
221197	137.00	2
221635	137.00	3
222073	137.00	4
222511	137.00	1
222949	137.00	2
223387	137.00	3
223825	137.00	4
224263	137.00	1
224700	137.00	2
225138	137.00	3
225576	137.00	4
226014	137.00	1
226452	137.00	2
226890	137.00	3
227328	137.00	4
227766	137.00	1
228204	137.00	2
228642	137.00	3
229080	137.00	4
229518	137.00	1
229956	137.00	2
230394	137.00	3
230832	137.00	4
231270	137.00	1
231708	137.00	2
232146	137.00	3
232584	137.00	4
233022	137.00	1
233460	137.00	2
233898	137.00	3
234336	137.00	4
234773	137.00	1
235211	137.00	2
235649	137.00	3
236087	137.00	4
236525	137.00	1
236963	137.00	2
