# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/07 All That Nothing.mp3
# position_ms	bpm	beat_number
163720	128.01	2
164189	128.01	3
164657	128.01	4
165126	128.01	1
165595	128.01	2
166063	128.01	3
166532	128.01	4
167001	128.01	1
167470	128.01	2
167938	128.01	3
168407	128.01	4
168876	128.01	1
169345	128.01	2
169813	128.01	3
170282	128.01	4
170751	128.01	1
171219	128.01	2
171688	128.01	3
172157	128.01	4
172626	128.01	1
173094	128.01	2
173563	128.01	3
174032	128.01	4
174501	128.01	1
174969	128.01	2
175438	128.01	3
175907	128.01	4
176375	128.01	1
176844	128.01	2
177313	128.01	3
177782	128.01	4
178250	128.01	1
178719	128.01	2
179188	128.01	3
179657	128.01	4
180125	128.01	1
180594	128.01	2
181063	128.01	3
181531	128.01	4
182000	128.01	1
182469	128.01	2
182938	128.01	3
183406	128.01	4
183875	128.01	1
184344	128.01	2
184813	128.01	3
185281	128.01	4
185750	128.01	1
186219	128.01	2
186687	128.01	3
187156	128.01	4
187625	128.01	1
188094	128.01	2
188562	128.01	3
189031	128.01	4
189500	128.01	1
189969	128.01	2
190437	128.01	3
190906	128.01	4
191375	128.01	1
191843	128.01	2
192312	128.01	3
192781	128.01	4
193250	128.01	1
193718	128.01	2
194187	128.01	3
194656	128.01	4
195125	128.01	1
195593	128.01	2
196062	128.01	3
196531	128.01	4
197000	128.01	1
197468	128.01	2
197937	128.01	3
198406	128.01	4
198874	128.01	1
199343	128.01	2
199812	128.01	3
200281	128.01	4
200749	128.01	1
201218	128.01	2
201687	128.01	3
202156	128.01	4
202624	128.01	1
203093	128.01	2
203562	128.01	3
204031	128.01	4
204499	128.01	1
204968	128.01	2
205437	128.01	3
205905	128.01	4
206374	128.01	1
206843	128.01	2
207312	128.01	3
207780	128.01	4
208249	128.01	1
208718	128.01	2
209187	128.01	3
209655	128.01	4
210124	128.01	1
210593	128.01	2
211061	128.01	3
211530	128.01	4
211999	128.01	1
212468	128.01	2
212936	128.01	3
213405	128.01	4
213874	128.01	1
214343	128.01	2
214811	128.01	3
215280	128.01	4
215749	128.01	1
216217	128.01	2
216686	128.01	3
217155	128.01	4
217624	128.01	1
218092	128.01	2
218561	128.01	3
219030	128.01	4
219499	128.01	1
219967	128.01	2
220436	128.01	3
220905	128.01	4
221373	128.01	1
221842	128.01	2
222311	128.01	3
222780	128.01	4
223248	128.01	1
223717	128.01	2
224186	128.01	3
224655	128.01	4
225123	128.01	1
225592	128.01	2
226061	128.01	3
226529	128.01	4
226998	128.01	1
227467	128.01	2
227936	128.01	3
228404	128.01	4
228873	128.01	1
229342	128.01	2
229811	128.01	3
230279	128.01	4
230748	128.01	1
231217	128.01	2
231685	128.01	3
232154	128.01	4
232623	128.01	1
233092	128.01	2
233560	128.01	3
234029	128.01	4
234498	128.01	1
234967	128.01	2
235435	128.01	3
235904	128.01	4
236373	128.01	1
236841	128.01	2
237310	128.01	3
237779	128.01	4
238248	128.01	1
238716	128.01	2
239185	128.01	3
239654	128.01	4
240123	128.01	1
240591	128.01	2
241060	128.01	3
241529	128.01	4
241998	128.01	1
242466	128.01	2
242935	128.01	3
243404	128.01	4
243872	128.01	1
244341	128.01	2
244810	128.01	3
245279	128.01	4
245747	128.01	1
246216	128.01	2
246685	128.01	3
247154	128.01	4
247622	128.01	1
248091	128.01	2
248560	128.01	3
249028	128.01	4
249497	128.01	1
249966	128.01	2
250435	128.01	3
250903	128.01	4
251372	128.01	1
251841	128.01	2
252310	128.01	3
252778	128.01	4
253247	128.01	1
253716	128.01	2
254185	128.01	3
254653	128.01	4
255122	128.01	1
255591	128.01	2
256059	128.01	3
256528	128.01	4
256997	128.01	1
257466	128.01	2
257934	128.01	3
258403	128.01	4
258872	128.01	1
259341	128.01	2
259809	128.01	3
260278	128.01	4
260747	128.01	1
261215	128.01	2
261684	128.01	3
262153	128.01	4
262622	128.01	1
263090	128.01	2
263559	128.01	3
264028	128.01	4
264497	128.01	1
264965	128.01	2
265434	128.01	3
265903	128.01	4
266371	128.01	1
266840	128.01	2
267309	128.01	3
267778	128.01	4
268246	128.01	1
268715	128.01	2
269184	128.01	3
269653	128.01	4
270121	128.01	1
270590	128.01	2
271059	128.01	3
271527	128.01	4
271996	128.01	1
272465	128.01	2
272934	128.01	3
273402	128.01	4
273871	128.01	1
274340	128.01	2
274809	128.01	3
275277	128.01	4
275746	128.01	1
276215	128.01	2
276683	128.01	3
277152	128.01	4
277621	128.01	1
278090	128.01	2
278558	128.01	3
279027	128.01	4
279496	128.01	1
279965	128.01	2
280433	128.01	3
280902	128.01	4
281371	128.01	1
281840	128.01	2
282308	128.01	3
282777	128.01	4
283246	128.01	1
283714	128.01	2
284183	128.01	3
284652	128.01	4
285121	128.01	1
285589	128.01	2
286058	128.01	3
286527	128.01	4
286996	128.01	1
287464	128.01	2
287933	128.01	3
288402	128.01	4
288870	128.01	1
289339	128.01	2
289808	128.01	3
290277	128.01	4
290745	128.01	1
291214	128.01	2
291683	128.01	3
292152	128.01	4
292620	128.01	1
293089	128.01	2
293558	128.01	3
294026	128.01	4
294495	128.01	1
294964	128.01	2
295433	128.01	3
295901	128.01	4
296370	128.01	1
296839	128.01	2
297308	128.01	3
297776	128.01	4
298245	128.01	1
298714	128.01	2
299183	128.01	3
299651	128.01	4
300120	128.01	1
300589	128.01	2
301057	128.01	3
301526	128.01	4
301995	128.01	1
302464	128.01	2
302932	128.01	3
303401	128.01	4
303870	128.01	1
304339	128.01	2
304807	128.01	3
305276	128.01	4
305745	128.01	1
306213	128.01	2
306682	128.01	3
307151	128.01	4
307620	128.01	1
308088	128.01	2
308557	128.01	3
309026	128.01	4
309495	128.01	1
309963	128.01	2
310432	128.01	3
310901	128.01	4
311369	128.01	1
311838	128.01	2
312307	128.01	3
312776	128.01	4
313244	128.01	1
313713	128.01	2
314182	128.01	3
314651	128.01	4
315119	128.01	1
315588	128.01	2
316057	128.01	3
316525	128.01	4
316994	128.01	1
317463	128.01	2
317932	128.01	3
318400	128.01	4
318869	128.01	1
319338	128.01	2
319807	128.01	3
320275	128.01	4
320744	128.01	1
321213	128.01	2
321681	128.01	3
322150	128.01	4
322619	128.01	1
323088	128.01	2
323556	128.01	3
324025	128.01	4
324494	128.01	1
324963	128.01	2
325431	128.01	3
325900	128.01	4
326369	128.01	1
326838	128.01	2
327306	128.01	3
327775	128.01	4
328244	128.01	1
328712	128.01	2
329181	128.01	3
329650	128.01	4
330119	128.01	1
330587	128.01	2
331056	128.01	3
331525	128.01	4
331994	128.01	1
332462	128.01	2
332931	128.01	3
333400	128.01	4
333868	128.01	1
334337	128.01	2
334806	128.01	3
335275	128.01	4
335743	128.01	1
336212	128.01	2
336681	128.01	3
337150	128.01	4
337618	128.01	1
338087	128.01	2
338556	128.01	3
339024	128.01	4
339493	128.01	1
339962	128.01	2
340431	128.01	3
340899	128.01	4
341368	128.01	1
341837	128.01	2
342306	128.01	3
342774	128.01	4
343243	128.01	1
343712	128.01	2
344181	128.01	3
344649	128.01	4
345118	128.01	1
345587	128.01	2
346055	128.01	3
346524	128.01	4
346993	128.01	1
347462	128.01	2
347930	128.01	3
348399	128.01	4
348868	128.01	1
349337	128.01	2
349805	128.01	3
350274	128.01	4
350743	128.01	1
351211	128.01	2
351680	128.01	3
352149	128.01	4
352618	128.01	1
353086	128.01	2
353555	128.01	3
354024	128.01	4
354493	128.01	1
354961	128.01	2
355430	128.01	3
355899	128.01	4
356367	128.01	1
356836	128.01	2
357305	128.01	3
357774	128.01	4
358242	128.01	1
358711	128.01	2
359180	128.01	3
359649	128.01	4
360117	128.01	1
360586	128.01	2
361055	128.01	3
361523	128.01	4
361992	128.01	1
362461	128.01	2
362930	128.01	3
363398	128.01	4
363867	128.01	1
364336	128.01	2
364805	128.01	3
365273	128.01	4
365742	128.01	1
366211	128.01	2
366680	128.01	3
367148	128.01	4
367617	128.01	1
368086	128.01	2
368554	128.01	3
369023	128.01	4
369492	128.01	1
369961	128.01	2
370429	128.01	3
370898	128.01	4
371367	128.01	1
371836	128.01	2
372304	128.01	3
372773	128.01	4
373242	128.01	1
373710	128.01	2
374179	128.01	3
374648	128.01	4
375117	128.01	1
375585	128.01	2
376054	128.01	3
376523	128.01	4
376992	128.01	1
377460	128.01	2
377929	128.01	3
378398	128.01	4
378866	128.01	1
379335	128.01	2
379804	128.01	3
380273	128.01	4
380741	128.01	1
381210	128.01	2
381679	128.01	3
382148	128.01	4
382616	128.01	1
383085	128.01	2
383554	128.01	3
384022	128.01	4
384491	128.01	1
384960	128.01	2
385429	128.01	3
385897	128.01	4
386366	128.01	1
386835	128.01	2
387304	128.01	3
387772	128.01	4
388241	128.01	1
388710	128.01	2
389178	128.01	3
389647	128.01	4
390116	128.01	1
390585	128.01	2
391053	128.01	3
391522	128.01	4
391991	128.01	1
392460	128.01	2
392928	128.01	3
393397	128.01	4
393866	128.01	1
394335	128.01	2
394803	128.01	3
395272	128.01	4
395741	128.01	1
396209	128.01	2
396678	128.01	3
397147	128.01	4
397616	128.01	1
398084	128.01	2
398553	128.01	3
399022	128.01	4
399491	128.01	1
399959	128.01	2
400428	128.01	3
400897	128.01	4
401365	128.01	1
401834	128.01	2
402303	128.01	3
