# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/063 - Peter Van Hoesen - Exit Strategy.mp3
# position_ms	bpm	beat_number
154246	135.00	4
154691	135.00	1
155135	135.00	2
155580	135.00	3
156024	135.00	4
156469	135.00	1
156913	135.00	2
157357	135.00	3
157802	135.00	4
158246	135.00	1
158691	135.00	2
159135	135.00	3
159580	135.00	4
160024	135.00	1
160469	135.00	2
160913	135.00	3
161357	135.00	4
161802	135.00	1
162246	135.00	2
162691	135.00	3
163135	135.00	4
163580	135.00	1
164024	135.00	2
164469	135.00	3
164913	135.00	4
165357	135.00	1
165802	135.00	2
166246	135.00	3
166691	135.00	4
167135	135.00	1
167580	135.00	2
168024	135.00	3
168469	135.00	4
168913	135.00	1
169357	135.00	2
169802	135.00	3
170246	135.00	4
170691	135.00	1
171135	135.00	2
171580	135.00	3
172024	135.00	4
172469	135.00	1
172913	135.00	2
173357	135.00	3
173802	135.00	4
174246	135.00	1
174691	135.00	2
175135	135.00	3
175580	135.00	4
176024	135.00	1
176469	135.00	2
176913	135.00	3
177357	135.00	4
177802	135.00	1
178246	135.00	2
178691	135.00	3
179135	135.00	4
179580	135.00	1
180024	135.00	2
180469	135.00	3
180913	135.00	4
181357	135.00	1
181802	135.00	2
182246	135.00	3
182691	135.00	4
183135	135.00	1
183580	135.00	2
184024	135.00	3
184469	135.00	4
184913	135.00	1
185357	135.00	2
185802	135.00	3
186246	135.00	4
186691	135.00	1
187135	135.00	2
187580	135.00	3
188024	135.00	4
188469	135.00	1
188913	135.00	2
189357	135.00	3
189802	135.00	4
190246	135.00	1
190691	135.00	2
191135	135.00	3
191580	135.00	4
192024	135.00	1
192469	135.00	2
192913	135.00	3
193357	135.00	4
193802	135.00	1
194246	135.00	2
194691	135.00	3
195135	135.00	4
195580	135.00	1
196024	135.00	2
196469	135.00	3
196913	135.00	4
197357	135.00	1
197802	135.00	2
198246	135.00	3
198691	135.00	4
199135	135.00	1
199580	135.00	2
200024	135.00	3
200469	135.00	4
200913	135.00	1
201357	135.00	2
201802	135.00	3
202246	135.00	4
202691	135.00	1
203135	135.00	2
203580	135.00	3
204024	135.00	4
204469	135.00	1
204913	135.00	2
205358	135.00	3
205802	135.00	4
206246	135.00	1
206691	135.00	2
207135	135.00	3
207580	135.00	4
208024	135.00	1
208469	135.00	2
208913	135.00	3
209358	135.00	4
209802	135.00	1
210246	135.00	2
210691	135.00	3
211135	135.00	4
211580	135.00	1
212024	135.00	2
212469	135.00	3
212913	135.00	4
213358	135.00	1
213802	135.00	2
214246	135.00	3
214691	135.00	4
215135	135.00	1
215580	135.00	2
216024	135.00	3
216469	135.00	4
216913	135.00	1
217358	135.00	2
217802	135.00	3
218246	135.00	4
218691	135.00	1
219135	135.00	2
219580	135.00	3
220024	135.00	4
220469	135.00	1
220913	135.00	2
221358	135.00	3
221802	135.00	4
222246	135.00	1
