# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/Buttechno - Dub 22 [PSY012].mp3
# position_ms	bpm	beat_number
139349	150.00	1
139749	150.00	2
140149	150.00	3
140549	150.00	4
140949	150.00	1
141349	150.00	2
141749	150.00	3
142149	150.00	4
142549	150.00	1
142949	150.00	2
143349	150.00	3
143749	150.00	4
144149	150.00	1
144549	150.00	2
144949	150.00	3
145349	150.00	4
145749	150.00	1
146149	150.00	2
146549	150.00	3
146949	150.00	4
147349	150.00	1
147749	150.00	2
148149	150.00	3
148549	150.00	4
148949	150.00	1
149349	150.00	2
149749	150.00	3
150149	150.00	4
150549	150.00	1
150949	150.00	2
151349	150.00	3
151749	150.00	4
152149	150.00	1
152549	150.00	2
152949	150.00	3
153349	150.00	4
153749	150.00	1
154149	150.00	2
154549	150.00	3
154949	150.00	4
155349	150.00	1
155749	150.00	2
156149	150.00	3
156549	150.00	4
156949	150.00	1
157349	150.00	2
157749	150.00	3
158149	150.00	4
158549	150.00	1
158949	150.00	2
159349	150.00	3
159749	150.00	4
160149	150.00	1
160549	150.00	2
160949	150.00	3
161349	150.00	4
161749	150.00	1
162149	150.00	2
162549	150.00	3
162949	150.00	4
163349	150.00	1
163749	150.00	2
164149	150.00	3
164549	150.00	4
164949	150.00	1
165349	150.00	2
165749	150.00	3
166149	150.00	4
166549	150.00	1
166949	150.00	2
167349	150.00	3
167749	150.00	4
168149	150.00	1
168549	150.00	2
168949	150.00	3
169349	150.00	4
169749	150.00	1
170149	150.00	2
170549	150.00	3
170949	150.00	4
171349	150.00	1
171749	150.00	2
172149	150.00	3
172549	150.00	4
172949	150.00	1
173349	150.00	2
173749	150.00	3
174149	150.00	4
174549	150.00	1
174949	150.00	2
175349	150.00	3
175749	150.00	4
176149	150.00	1
176549	150.00	2
176949	150.00	3
177349	150.00	4
177749	150.00	1
178149	150.00	2
178549	150.00	3
178949	150.00	4
179349	150.00	1
179749	150.00	2
180149	150.00	3
180549	150.00	4
180949	150.00	1
181349	150.00	2
181749	150.00	3
182149	150.00	4
182549	150.00	1
182949	150.00	2
183349	150.00	3
183749	150.00	4
184149	150.00	1
184549	150.00	2
184949	150.00	3
185349	150.00	4
185749	150.00	1
186149	150.00	2
186549	150.00	3
186949	150.00	4
187349	150.00	1
187749	150.00	2
188149	150.00	3
188549	150.00	4
188949	150.00	1
189349	150.00	2
189749	150.00	3
190149	150.00	4
190549	150.00	1
190949	150.00	2
191349	150.00	3
191749	150.00	4
192149	150.00	1
192549	150.00	2
192949	150.00	3
193349	150.00	4
193749	150.00	1
194149	150.00	2
194549	150.00	3
194949	150.00	4
195349	150.00	1
195749	150.00	2
196149	150.00	3
196549	150.00	4
196949	150.00	1
197349	150.00	2
197749	150.00	3
198149	150.00	4
198549	150.00	1
198949	150.00	2
199349	150.00	3
199749	150.00	4
200149	150.00	1
200549	150.00	2
200949	150.00	3
201349	150.00	4
201749	150.00	1
202149	150.00	2
202549	150.00	3
202949	150.00	4
203349	150.00	1
203749	150.00	2
204149	150.00	3
204549	150.00	4
204949	150.00	1
205349	150.00	2
205749	150.00	3
206149	150.00	4
206549	150.00	1
206949	150.00	2
207349	150.00	3
207749	150.00	4
208149	150.00	1
208549	150.00	2
208949	150.00	3
209349	150.00	4
209749	150.00	1
210149	150.00	2
210549	150.00	3
210949	150.00	4
