# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/04-bidoben-unfair.mp3
# position_ms	bpm	beat_number
149622	140.00	2
150051	140.00	3
150479	140.00	4
150908	140.00	1
151337	140.00	2
151765	140.00	3
152194	140.00	4
152622	140.00	1
153051	140.00	2
153479	140.00	3
153908	140.00	4
154337	140.00	1
154765	140.00	2
155194	140.00	3
155622	140.00	4
156051	140.00	1
156479	140.00	2
156908	140.00	3
157337	140.00	4
157765	140.00	1
158194	140.00	2
158622	140.00	3
159051	140.00	4
159479	140.00	1
159908	140.00	2
160337	140.00	3
160765	140.00	4
161194	140.00	1
161622	140.00	2
162051	140.00	3
162479	140.00	4
162908	140.00	1
163337	140.00	2
163765	140.00	3
164194	140.00	4
164622	140.00	1
165051	140.00	2
165479	140.00	3
165908	140.00	4
166337	140.00	1
166765	140.00	2
167194	140.00	3
167622	140.00	4
168051	140.00	1
168479	140.00	2
168908	140.00	3
169337	140.00	4
169765	140.00	1
170194	140.00	2
170622	140.00	3
171051	140.00	4
171479	140.00	1
171908	140.00	2
172337	140.00	3
172765	140.00	4
173194	140.00	1
173622	140.00	2
174051	140.00	3
174479	140.00	4
174908	140.00	1
175337	140.00	2
175765	140.00	3
176194	140.00	4
176622	140.00	1
177051	140.00	2
177479	140.00	3
177908	140.00	4
178337	140.00	1
178765	140.00	2
179194	140.00	3
179622	140.00	4
180051	140.00	1
180479	140.00	2
180908	140.00	3
181337	140.00	4
181765	140.00	1
182194	140.00	2
182622	140.00	3
183051	140.00	4
183479	140.00	1
183908	140.00	2
184337	140.00	3
184765	140.00	4
185194	140.00	1
185622	140.00	2
186051	140.00	3
186479	140.00	4
186908	140.00	1
187337	140.00	2
187765	140.00	3
188194	140.00	4
188622	140.00	1
189051	140.00	2
189479	140.00	3
189908	140.00	4
190337	140.00	1
190765	140.00	2
191194	140.00	3
191622	140.00	4
192051	140.00	1
192479	140.00	2
192908	140.00	3
193337	140.00	4
193765	140.00	1
194194	140.00	2
194622	140.00	3
195051	140.00	4
195479	140.00	1
195908	140.00	2
196337	140.00	3
196765	140.00	4
197194	140.00	1
197622	140.00	2
198051	140.00	3
198479	140.00	4
198908	140.00	1
199337	140.00	2
199765	140.00	3
