# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/14-marcel_dettman-scourer.mp3
# position_ms	bpm	beat_number
160740	130.00	1
161201	130.00	2
161663	130.00	3
162124	130.00	4
162586	130.00	1
163048	130.00	2
163509	130.00	3
163971	130.00	4
164432	130.00	1
164894	130.00	2
165355	130.00	3
165817	130.00	4
166278	130.00	1
166740	130.00	2
167201	130.00	3
167663	130.00	4
168124	130.00	1
168586	130.00	2
169048	130.00	3
169509	130.00	4
169971	130.00	1
170432	130.00	2
170894	130.00	3
171355	130.00	4
171817	130.00	1
172278	130.00	2
172740	130.00	3
173201	130.00	4
173663	130.00	1
174124	130.00	2
174586	130.00	3
175048	130.00	4
175509	130.00	1
175971	130.00	2
176432	130.00	3
176894	130.00	4
177355	130.00	1
177817	130.00	2
178278	130.00	3
178740	130.00	4
179201	130.00	1
179663	130.00	2
180124	130.00	3
180586	130.00	4
181048	130.00	1
181509	130.00	2
181971	130.00	3
182432	130.00	4
182894	130.00	1
183355	130.00	2
183817	130.00	3
184278	130.00	4
184740	130.00	1
185201	130.00	2
185663	130.00	3
186124	130.00	4
186586	130.00	1
187048	130.00	2
187509	130.00	3
187971	130.00	4
188432	130.00	1
188894	130.00	2
189355	130.00	3
189817	130.00	4
190278	130.00	1
190740	130.00	2
191201	130.00	3
191663	130.00	4
192124	130.00	1
192586	130.00	2
193048	130.00	3
193509	130.00	4
193971	130.00	1
194432	130.00	2
194894	130.00	3
195355	130.00	4
195817	130.00	1
196278	130.00	2
196740	130.00	3
197201	130.00	4
197663	130.00	1
198124	130.00	2
198586	130.00	3
199048	130.00	4
199509	130.00	1
199971	130.00	2
200432	130.00	3
200894	130.00	4
201355	130.00	1
201817	130.00	2
202278	130.00	3
202740	130.00	4
203201	130.00	1
203663	130.00	2
204124	130.00	3
204586	130.00	4
205048	130.00	1
205509	130.00	2
205971	130.00	3
206432	130.00	4
206894	130.00	1
207355	130.00	2
207817	130.00	3
208278	130.00	4
208740	130.00	1
209201	130.00	2
209663	130.00	3
210124	130.00	4
210586	130.00	1
211048	130.00	2
211509	130.00	3
211971	130.00	4
212432	130.00	1
212894	130.00	2
213355	130.00	3
213817	130.00	4
214278	130.00	1
214740	130.00	2
215201	130.00	3
215663	130.00	4
216124	130.00	1
216586	130.00	2
217048	130.00	3
217509	130.00	4
217971	130.00	1
218432	130.00	2
218894	130.00	3
219355	130.00	4
219817	130.00	1
220278	130.00	2
220740	130.00	3
221201	130.00	4
221663	130.00	1
222124	130.00	2
222586	130.00	3
223048	130.00	4
223509	130.00	1
223971	130.00	2
224432	130.00	3
224894	130.00	4
225355	130.00	1
225817	130.00	2
226278	130.00	3
226740	130.00	4
227201	130.00	1
227663	130.00	2
228124	130.00	3
228586	130.00	4
229048	130.00	1
229509	130.00	2
229971	130.00	3
230432	130.00	4
230894	130.00	1
231355	130.00	2
231817	130.00	3
232278	130.00	4
232740	130.00	1
233201	130.00	2
233663	130.00	3
234124	130.00	4
234586	130.00	1
235048	130.00	2
235509	130.00	3
235971	130.00	4
236432	130.00	1
236894	130.00	2
237355	130.00	3
237817	130.00	4
238278	130.00	1
238740	130.00	2
239201	130.00	3
239663	130.00	4
240124	130.00	1
240586	130.00	2
241048	130.00	3
241509	130.00	4
241971	130.00	1
242432	130.00	2
242894	130.00	3
243355	130.00	4
243817	130.00	1
244278	130.00	2
244740	130.00	3
245201	130.00	4
245663	130.00	1
246124	130.00	2
246586	130.00	3
247048	130.00	4
247509	130.00	1
247971	130.00	2
248432	130.00	3
248894	130.00	4
249355	130.00	1
249817	130.00	2
250278	130.00	3
250740	130.00	4
251201	130.00	1
251663	130.00	2
252124	130.00	3
252586	130.00	4
253048	130.00	1
253509	130.00	2
253971	130.00	3
254432	130.00	4
254894	130.00	1
255355	130.00	2
255817	130.00	3
256278	130.00	4
256740	130.00	1
257201	130.00	2
257663	130.00	3
258124	130.00	4
258586	130.00	1
259048	130.00	2
259509	130.00	3
259971	130.00	4
260432	130.00	1
260894	130.00	2
261355	130.00	3
261817	130.00	4
262278	130.00	1
262740	130.00	2
263201	130.00	3
263663	130.00	4
264124	130.00	1
264586	130.00	2
265048	130.00	3
265509	130.00	4
265971	130.00	1
266432	130.00	2
266894	130.00	3
267355	130.00	4
267817	130.00	1
268278	130.00	2
268740	130.00	3
269201	130.00	4
269663	130.00	1
270124	130.00	2
270586	130.00	3
271048	130.00	4
271509	130.00	1
271971	130.00	2
272432	130.00	3
272894	130.00	4
273355	130.00	1
273817	130.00	2
274278	130.00	3
274740	130.00	4
275201	130.00	1
275663	130.00	2
276124	130.00	3
276586	130.00	4
277048	130.00	1
277509	130.00	2
277971	130.00	3
278432	130.00	4
278894	130.00	1
279355	130.00	2
279817	130.00	3
280278	130.00	4
280740	130.00	1
281201	130.00	2
281663	130.00	3
282124	130.00	4
282586	130.00	1
283048	130.00	2
283509	130.00	3
283971	130.00	4
284432	130.00	1
284894	130.00	2
285355	130.00	3
285817	130.00	4
286278	130.00	1
286740	130.00	2
287201	130.00	3
287663	130.00	4
288124	130.00	1
288586	130.00	2
289048	130.00	3
289509	130.00	4
289971	130.00	1
290432	130.00	2
290894	130.00	3
291355	130.00	4
291817	130.00	1
292278	130.00	2
292740	130.00	3
293201	130.00	4
293663	130.00	1
294124	130.00	2
294586	130.00	3
295048	130.00	4
295509	130.00	1
295971	130.00	2
296432	130.00	3
296894	130.00	4
297355	130.00	1
297817	130.00	2
298278	130.00	3
298740	130.00	4
299201	130.00	1
299663	130.00	2
300124	130.00	3
300586	130.00	4
301048	130.00	1
301509	130.00	2
301971	130.00	3
302432	130.00	4
302894	130.00	1
303355	130.00	2
303817	130.00	3
304278	130.00	4
304740	130.00	1
305201	130.00	2
305663	130.00	3
306124	130.00	4
306586	130.00	1
307048	130.00	2
307509	130.00	3
307971	130.00	4
308432	130.00	1
308894	130.00	2
309355	130.00	3
309817	130.00	4
310278	130.00	1
310740	130.00	2
311201	130.00	3
311663	130.00	4
312124	130.00	1
312586	130.00	2
313048	130.00	3
313509	130.00	4
313971	130.00	1
314432	130.00	2
314894	130.00	3
315355	130.00	4
315817	130.00	1
316278	130.00	2
316740	130.00	3
317201	130.00	4
317663	130.00	1
318124	130.00	2
318586	130.00	3
319048	130.00	4
319509	130.00	1
319971	130.00	2
320432	130.00	3
320894	130.00	4
321355	130.00	1
321817	130.00	2
322278	130.00	3
322740	130.00	4
323201	130.00	1
323663	130.00	2
324124	130.00	3
324586	130.00	4
325048	130.00	1
325509	130.00	2
325971	130.00	3
326432	130.00	4
326894	130.00	1
327355	130.00	2
327817	130.00	3
328278	130.00	4
328740	130.00	1
329201	130.00	2
329663	130.00	3
330124	130.00	4
330586	130.00	1
331048	130.00	2
331509	130.00	3
331971	130.00	4
332432	130.00	1
332894	130.00	2
333355	130.00	3
333817	130.00	4
334278	130.00	1
334740	130.00	2
335201	130.00	3
335663	130.00	4
336124	130.00	1
336586	130.00	2
337048	130.00	3
337509	130.00	4
337971	130.00	1
338432	130.00	2
338894	130.00	3
339355	130.00	4
339817	130.00	1
340278	130.00	2
340740	130.00	3
341201	130.00	4
341663	130.00	1
342124	130.00	2
342586	130.00	3
343048	130.00	4
343509	130.00	1
343971	130.00	2
344432	130.00	3
344894	130.00	4
345355	130.00	1
345817	130.00	2
346278	130.00	3
346740	130.00	4
347201	130.00	1
347663	130.00	2
348124	130.00	3
348586	130.00	4
349048	130.00	1
349509	130.00	2
349971	130.00	3
350432	130.00	4
350894	130.00	1
351355	130.00	2
351817	130.00	3
352278	130.00	4
352740	130.00	1
353201	130.00	2
353663	130.00	3
354124	130.00	4
354586	130.00	1
355048	130.00	2
355509	130.00	3
355971	130.00	4
356432	130.00	1
356894	130.00	2
357355	130.00	3
357817	130.00	4
358278	130.00	1
358740	130.00	2
359201	130.00	3
359663	130.00	4
360124	130.00	1
360586	130.00	2
361048	130.00	3
361509	130.00	4
361971	130.00	1
362432	130.00	2
362894	130.00	3
363355	130.00	4
363817	130.00	1
364278	130.00	2
364740	130.00	3
365201	130.00	4
