# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/1.02. Oriel.mp3
# position_ms	bpm	beat_number
167710	125.01	2
168189	125.01	3
168669	125.01	4
169149	125.01	1
169629	125.01	2
170109	125.01	3
170589	125.01	4
171069	125.01	1
171549	125.01	2
172029	125.01	3
172509	125.01	4
172989	125.01	1
173469	125.01	2
173949	125.01	3
174429	125.01	4
174909	125.01	1
175389	125.01	2
175869	125.01	3
176349	125.01	4
176829	125.01	1
177309	125.01	2
177788	125.01	3
178268	125.01	4
178748	125.01	1
179228	125.01	2
179708	125.01	3
180188	125.01	4
180668	125.01	1
181148	125.01	2
181628	125.01	3
182108	125.01	4
182588	125.01	1
183068	125.01	2
183548	125.01	3
184028	125.01	4
184508	125.01	1
184988	125.01	2
185468	125.01	3
185948	125.01	4
186428	125.01	1
186908	125.01	2
187387	125.01	3
187867	125.01	4
188347	125.01	1
188827	125.01	2
189307	125.01	3
189787	125.01	4
190267	125.01	1
190747	125.01	2
191227	125.01	3
191707	125.01	4
192187	125.01	1
192667	125.01	2
193147	125.01	3
193627	125.01	4
194107	125.01	1
194587	125.01	2
195067	125.01	3
195547	125.01	4
196027	125.01	1
196507	125.01	2
196986	125.01	3
197466	125.01	4
197946	125.01	1
198426	125.01	2
198906	125.01	3
199386	125.01	4
199866	125.01	1
200346	125.01	2
200826	125.01	3
201306	125.01	4
201786	125.01	1
202266	125.01	2
202746	125.01	3
203226	125.01	4
203706	125.01	1
204186	125.01	2
204666	125.01	3
205146	125.01	4
205626	125.01	1
206106	125.01	2
206585	125.01	3
207065	125.01	4
207545	125.01	1
208025	125.01	2
208505	125.01	3
208985	125.01	4
209465	125.01	1
209945	125.01	2
210425	125.01	3
210905	125.01	4
211385	125.01	1
211865	125.01	2
212345	125.01	3
212825	125.01	4
213305	125.01	1
213785	125.01	2
214265	125.01	3
214745	125.01	4
215225	125.01	1
215705	125.01	2
216184	125.01	3
216664	125.01	4
217144	125.01	1
217624	125.01	2
218104	125.01	3
218584	125.01	4
219064	125.01	1
219544	125.01	2
220024	125.01	3
220504	125.01	4
220984	125.01	1
221464	125.01	2
221944	125.01	3
222424	125.01	4
222904	125.01	1
223384	125.01	2
223864	125.01	3
224344	125.01	4
224824	125.01	1
225304	125.01	2
225783	125.01	3
226263	125.01	4
226743	125.01	1
227223	125.01	2
227703	125.01	3
228183	125.01	4
228663	125.01	1
229143	125.01	2
229623	125.01	3
230103	125.01	4
230583	125.01	1
231063	125.01	2
231543	125.01	3
232023	125.01	4
232503	125.01	1
232983	125.01	2
233463	125.01	3
233943	125.01	4
234423	125.01	1
234903	125.01	2
235382	125.01	3
235862	125.01	4
236342	125.01	1
236822	125.01	2
237302	125.01	3
237782	125.01	4
238262	125.01	1
238742	125.01	2
239222	125.01	3
239702	125.01	4
240182	125.01	1
240662	125.01	2
241142	125.01	3
241622	125.01	4
242102	125.01	1
242582	125.01	2
243062	125.01	3
243542	125.01	4
244022	125.01	1
244502	125.01	2
244981	125.01	3
245461	125.01	4
245941	125.01	1
246421	125.01	2
246901	125.01	3
247381	125.01	4
247861	125.01	1
248341	125.01	2
248821	125.01	3
249301	125.01	4
249781	125.01	1
250261	125.01	2
250741	125.01	3
251221	125.01	4
251701	125.01	1
252181	125.01	2
252661	125.01	3
253141	125.01	4
253621	125.01	1
254101	125.01	2
254580	125.01	3
255060	125.01	4
255540	125.01	1
256020	125.01	2
256500	125.01	3
256980	125.01	4
257460	125.01	1
257940	125.01	2
258420	125.01	3
258900	125.01	4
259380	125.01	1
259860	125.01	2
260340	125.01	3
260820	125.01	4
261300	125.01	1
261780	125.01	2
262260	125.01	3
262740	125.01	4
263220	125.01	1
263700	125.01	2
264179	125.01	3
264659	125.01	4
265139	125.01	1
265619	125.01	2
266099	125.01	3
266579	125.01	4
267059	125.01	1
267539	125.01	2
268019	125.01	3
268499	125.01	4
268979	125.01	1
269459	125.01	2
269939	125.01	3
270419	125.01	4
270899	125.01	1
271379	125.01	2
271859	125.01	3
272339	125.01	4
272819	125.01	1
273299	125.01	2
273778	125.01	3
274258	125.01	4
274738	125.01	1
275218	125.01	2
275698	125.01	3
276178	125.01	4
276658	125.01	1
277138	125.01	2
277618	125.01	3
278098	125.01	4
278578	125.01	1
279058	125.01	2
279538	125.01	3
280018	125.01	4
280498	125.01	1
280978	125.01	2
281458	125.01	3
281938	125.01	4
282418	125.01	1
282898	125.01	2
283377	125.01	3
283857	125.01	4
284337	125.01	1
284817	125.01	2
285297	125.01	3
285777	125.01	4
286257	125.01	1
286737	125.01	2
287217	125.01	3
287697	125.01	4
288177	125.01	1
288657	125.01	2
289137	125.01	3
289617	125.01	4
290097	125.01	1
290577	125.01	2
291057	125.01	3
291537	125.01	4
292017	125.01	1
292497	125.01	2
292976	125.01	3
293456	125.01	4
293936	125.01	1
294416	125.01	2
294896	125.01	3
295376	125.01	4
295856	125.01	1
296336	125.01	2
296816	125.01	3
297296	125.01	4
297776	125.01	1
298256	125.01	2
298736	125.01	3
299216	125.01	4
299696	125.01	1
300176	125.01	2
300656	125.01	3
301136	125.01	4
301616	125.01	1
302096	125.01	2
302575	125.01	3
303055	125.01	4
303535	125.01	1
304015	125.01	2
304495	125.01	3
304975	125.01	4
305455	125.01	1
305935	125.01	2
306415	125.01	3
306895	125.01	4
307375	125.01	1
307855	125.01	2
308335	125.01	3
308815	125.01	4
309295	125.01	1
309775	125.01	2
310255	125.01	3
310735	125.01	4
311215	125.01	1
311695	125.01	2
312174	125.01	3
312654	125.01	4
313134	125.01	1
313614	125.01	2
314094	125.01	3
314574	125.01	4
315054	125.01	1
315534	125.01	2
316014	125.01	3
316494	125.01	4
316974	125.01	1
