# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/052 Baby Ford - Monolense.mp3
# position_ms	bpm	beat_number
157376	132.99	1
157827	132.99	2
158278	132.99	3
158730	132.99	4
159181	132.99	1
159632	132.99	2
160083	132.99	3
160534	132.99	4
160985	132.99	1
161437	132.99	2
161888	132.99	3
162339	132.99	4
162790	132.99	1
163241	132.99	2
163692	132.99	3
164143	132.99	4
164595	132.99	1
165046	132.99	2
165497	132.99	3
165948	132.99	4
166399	132.99	1
166850	132.99	2
167301	132.99	3
167753	132.99	4
168204	132.99	1
168655	132.99	2
169106	132.99	3
169557	132.99	4
170008	132.99	1
170459	132.99	2
170911	132.99	3
171362	132.99	4
171813	132.99	1
172264	132.99	2
172715	132.99	3
173166	132.99	4
173617	132.99	1
174069	132.99	2
174520	132.99	3
174971	132.99	4
175422	132.99	1
175873	132.99	2
176324	132.99	3
176776	132.99	4
177227	132.99	1
177678	132.99	2
178129	132.99	3
178580	132.99	4
179031	132.99	1
179482	132.99	2
179934	132.99	3
180385	132.99	4
180836	132.99	1
181287	132.99	2
181738	132.99	3
182189	132.99	4
182640	132.99	1
183092	132.99	2
183543	132.99	3
183994	132.99	4
184445	132.99	1
184896	132.99	2
185347	132.99	3
185799	132.99	4
186250	132.99	1
186701	132.99	2
187152	132.99	3
187603	132.99	4
188054	132.99	1
188505	132.99	2
188957	132.99	3
189408	132.99	4
189859	132.99	1
190310	132.99	2
190761	132.99	3
191212	132.99	4
191663	132.99	1
192115	132.99	2
192566	132.99	3
193017	132.99	4
193468	132.99	1
193919	132.99	2
194370	132.99	3
194822	132.99	4
195273	132.99	1
195724	132.99	2
196175	132.99	3
196626	132.99	4
197077	132.99	1
197528	132.99	2
197980	132.99	3
198431	132.99	4
198882	132.99	1
199333	132.99	2
199784	132.99	3
200235	132.99	4
200686	132.99	1
201138	132.99	2
201589	132.99	3
202040	132.99	4
202491	132.99	1
202942	132.99	2
203393	132.99	3
203844	132.99	4
204296	132.99	1
204747	132.99	2
205198	132.99	3
205649	132.99	4
206100	132.99	1
206551	132.99	2
207002	132.99	3
207454	132.99	4
207905	132.99	1
208356	132.99	2
208807	132.99	3
209258	132.99	4
209709	132.99	1
210161	132.99	2
210612	132.99	3
211063	132.99	4
211514	132.99	1
211965	132.99	2
212416	132.99	3
212867	132.99	4
213319	132.99	1
213770	132.99	2
214221	132.99	3
214672	132.99	4
215123	132.99	1
215574	132.99	2
216026	132.99	3
216477	132.99	4
216928	132.99	1
217379	132.99	2
217830	132.99	3
218281	132.99	4
218732	132.99	1
219184	132.99	2
219635	132.99	3
220086	132.99	4
220537	132.99	1
220988	132.99	2
221439	132.99	3
221890	132.99	4
222342	132.99	1
222793	132.99	2
223244	132.99	3
223695	132.99	4
224146	132.99	1
224597	132.99	2
225048	132.99	3
225500	132.99	4
225951	132.99	1
226402	132.99	2
226853	132.99	3
227304	132.99	4
227755	132.99	1
228207	132.99	2
228658	132.99	3
229109	132.99	4
229560	132.99	1
230011	132.99	2
230462	132.99	3
230913	132.99	4
231365	132.99	1
231816	132.99	2
232267	132.99	3
232718	132.99	4
233169	132.99	1
233620	132.99	2
234072	132.99	3
234523	132.99	4
234974	132.99	1
235425	132.99	2
235876	132.99	3
236327	132.99	4
236778	132.99	1
237230	132.99	2
237681	132.99	3
238132	132.99	4
238583	132.99	1
239034	132.99	2
239485	132.99	3
239936	132.99	4
240388	132.99	1
240839	132.99	2
241290	132.99	3
241741	132.99	4
242192	132.99	1
242643	132.99	2
243094	132.99	3
243546	132.99	4
243997	132.99	1
244448	132.99	2
244899	132.99	3
245350	132.99	4
245801	132.99	1
246253	132.99	2
246704	132.99	3
247155	132.99	4
247606	132.99	1
248057	132.99	2
248508	132.99	3
248959	132.99	4
249411	132.99	1
249862	132.99	2
250313	132.99	3
250764	132.99	4
251215	132.99	1
251666	132.99	2
252118	132.99	3
252569	132.99	4
253020	132.99	1
253471	132.99	2
253922	132.99	3
254373	132.99	4
254824	132.99	1
255276	132.99	2
255727	132.99	3
256178	132.99	4
256629	132.99	1
257080	132.99	2
257531	132.99	3
257982	132.99	4
258434	132.99	1
258885	132.99	2
259336	132.99	3
259787	132.99	4
260238	132.99	1
260689	132.99	2
261140	132.99	3
261592	132.99	4
262043	132.99	1
262494	132.99	2
262945	132.99	3
263396	132.99	4
263847	132.99	1
264298	132.99	2
264750	132.99	3
265201	132.99	4
265652	132.99	1
266103	132.99	2
266554	132.99	3
267005	132.99	4
267457	132.99	1
267908	132.99	2
268359	132.99	3
268810	132.99	4
269261	132.99	1
269712	132.99	2
270163	132.99	3
270615	132.99	4
271066	132.99	1
271517	132.99	2
271968	132.99	3
272419	132.99	4
272870	132.99	1
273321	132.99	2
273773	132.99	3
274224	132.99	4
274675	132.99	1
275126	132.99	2
275577	132.99	3
276028	132.99	4
276480	132.99	1
276931	132.99	2
277382	132.99	3
277833	132.99	4
278284	132.99	1
278735	132.99	2
279186	132.99	3
279638	132.99	4
280089	132.99	1
280540	132.99	2
280991	132.99	3
281442	132.99	4
281893	132.99	1
282344	132.99	2
282796	132.99	3
283247	132.99	4
283698	132.99	1
284149	132.99	2
284600	132.99	3
285051	132.99	4
285503	132.99	1
285954	132.99	2
286405	132.99	3
286856	132.99	4
287307	132.99	1
287758	132.99	2
288209	132.99	3
288661	132.99	4
289112	132.99	1
289563	132.99	2
290014	132.99	3
290465	132.99	4
290916	132.99	1
291367	132.99	2
291819	132.99	3
292270	132.99	4
292721	132.99	1
293172	132.99	2
293623	132.99	3
294074	132.99	4
294525	132.99	1
294977	132.99	2
295428	132.99	3
295879	132.99	4
296330	132.99	1
296781	132.99	2
297232	132.99	3
297683	132.99	4
298135	132.99	1
298586	132.99	2
299037	132.99	3
299488	132.99	4
299939	132.99	1
300390	132.99	2
300842	132.99	3
301293	132.99	4
301744	132.99	1
302195	132.99	2
302646	132.99	3
303097	132.99	4
303548	132.99	1
304000	132.99	2
304451	132.99	3
304902	132.99	4
305353	132.99	1
305804	132.99	2
306255	132.99	3
306707	132.99	4
307158	132.99	1
307609	132.99	2
308060	132.99	3
308511	132.99	4
308962	132.99	1
309413	132.99	2
309865	132.99	3
310316	132.99	4
310767	132.99	1
311218	132.99	2
311669	132.99	3
312120	132.99	4
312571	132.99	1
313023	132.99	2
313474	132.99	3
313925	132.99	4
314376	132.99	1
314827	132.99	2
315278	132.99	3
315729	132.99	4
316181	132.99	1
316632	132.99	2
317083	132.99	3
317534	132.99	4
317985	132.99	1
318436	132.99	2
318888	132.99	3
319339	132.99	4
319790	132.99	1
320241	132.99	2
320692	132.99	3
321143	132.99	4
321594	132.99	1
322046	132.99	2
322497	132.99	3
322948	132.99	4
323399	132.99	1
323850	132.99	2
324301	132.99	3
324753	132.99	4
325204	132.99	1
325655	132.99	2
326106	132.99	3
326557	132.99	4
327008	132.99	1
327459	132.99	2
327911	132.99	3
328362	132.99	4
328813	132.99	1
329264	132.99	2
329715	132.99	3
330166	132.99	4
330617	132.99	1
331069	132.99	2
331520	132.99	3
331971	132.99	4
332422	132.99	1
332873	132.99	2
333324	132.99	3
333775	132.99	4
334227	132.99	1
334678	132.99	2
335129	132.99	3
335580	132.99	4
336031	132.99	1
336482	132.99	2
336934	132.99	3
337385	132.99	4
337836	132.99	1
338287	132.99	2
338738	132.99	3
339189	132.99	4
339640	132.99	1
340092	132.99	2
340543	132.99	3
340994	132.99	4
341445	132.99	1
341896	132.99	2
342347	132.99	3
342798	132.99	4
343250	132.99	1
343701	132.99	2
344152	132.99	3
344603	132.99	4
345054	132.99	1
345505	132.99	2
345957	132.99	3
346408	132.99	4
346859	132.99	1
347310	132.99	2
347761	132.99	3
348212	132.99	4
348663	132.99	1
349115	132.99	2
349566	132.99	3
350017	132.99	4
