# rekordbox 7 PQTZ beatgrid for testdata/seeker-sample/01 - I Love Ya.mp3
# position_ms	bpm	beat_number
171805	122.00	2
172297	122.00	3
172789	122.00	4
173281	122.00	1
173772	122.00	2
174264	122.00	3
174756	122.00	4
175248	122.00	1
175740	122.00	2
176231	122.00	3
176723	122.00	4
177215	122.00	1
177707	122.00	2
178199	122.00	3
178690	122.00	4
179182	122.00	1
179674	122.00	2
180166	122.00	3
180658	122.00	4
181149	122.00	1
181641	122.00	2
182133	122.00	3
182625	122.00	4
183117	122.00	1
183608	122.00	2
184100	122.00	3
184592	122.00	4
185084	122.00	1
185575	122.00	2
186067	122.00	3
186559	122.00	4
187051	122.00	1
187543	122.00	2
188034	122.00	3
188526	122.00	4
189018	122.00	1
189510	122.00	2
190002	122.00	3
190493	122.00	4
190985	122.00	1
191477	122.00	2
191969	122.00	3
192461	122.00	4
192952	122.00	1
193444	122.00	2
193936	122.00	3
194428	122.00	4
194920	122.00	1
195411	122.00	2
195903	122.00	3
196395	122.00	4
196887	122.00	1
197379	122.00	2
197870	122.00	3
198362	122.00	4
198854	122.00	1
199346	122.00	2
199838	122.00	3
200329	122.00	4
200821	122.00	1
201313	122.00	2
201805	122.00	3
202297	122.00	4
202788	122.00	1
203280	122.00	2
203772	122.00	3
204264	122.00	4
204756	122.00	1
205247	122.00	2
205739	122.00	3
206231	122.00	4
206723	122.00	1
207214	122.00	2
207706	122.00	3
208198	122.00	4
208690	122.00	1
209182	122.00	2
209674	122.00	3
210165	122.00	4
210657	122.00	1
211149	122.00	2
211641	122.00	3
212132	122.00	4
212624	122.00	1
213116	122.00	2
213608	122.00	3
214100	122.00	4
214591	122.00	1
215083	122.00	2
215575	122.00	3
216067	122.00	4
216559	122.00	1
217050	122.00	2
217542	122.00	3
218034	122.00	4
218526	122.00	1
219018	122.00	2
219509	122.00	3
220001	122.00	4
220493	122.00	1
220985	122.00	2
221477	122.00	3
221968	122.00	4
222460	122.00	1
222952	122.00	2
223444	122.00	3
223936	122.00	4
224427	122.00	1
224919	122.00	2
225411	122.00	3
225903	122.00	4
226395	122.00	1
226886	122.00	2
227378	122.00	3
227870	122.00	4
228362	122.00	1
228854	122.00	2
229345	122.00	3
229837	122.00	4
230329	122.00	1
230821	122.00	2
231313	122.00	3
231804	122.00	4
232296	122.00	1
232788	122.00	2
233280	122.00	3
233771	122.00	4
234263	122.00	1
234755	122.00	2
235247	122.00	3
235739	122.00	4
236231	122.00	1
236722	122.00	2
237214	122.00	3
237706	122.00	4
238198	122.00	1
238689	122.00	2
239181	122.00	3
239673	122.00	4
240165	122.00	1
240657	122.00	2
241148	122.00	3
241640	122.00	4
242132	122.00	1
242624	122.00	2
243116	122.00	3
243607	122.00	4
244099	122.00	1
244591	122.00	2
245083	122.00	3
245575	122.00	4
246066	122.00	1
246558	122.00	2
247050	122.00	3
247542	122.00	4
248034	122.00	1
248525	122.00	2
249017	122.00	3
249509	122.00	4
250001	122.00	1
250493	122.00	2
250984	122.00	3
251476	122.00	4
251968	122.00	1
252460	122.00	2
252952	122.00	3
253443	122.00	4
253935	122.00	1
254427	122.00	2
254919	122.00	3
255411	122.00	4
255902	122.00	1
256394	122.00	2
256886	122.00	3
257378	122.00	4
257870	122.00	1
258361	122.00	2
258853	122.00	3
259345	122.00	4
259837	122.00	1
260328	122.00	2
260820	122.00	3
261312	122.00	4
261804	122.00	1
262296	122.00	2
262788	122.00	3
263279	122.00	4
263771	122.00	1
264263	122.00	2
264755	122.00	3
265246	122.00	4
265738	122.00	1
266230	122.00	2
266722	122.00	3
267214	122.00	4
267705	122.00	1
268197	122.00	2
268689	122.00	3
269181	122.00	4
269673	122.00	1
270164	122.00	2
270656	122.00	3
271148	122.00	4
271640	122.00	1
272132	122.00	2
272623	122.00	3
273115	122.00	4
273607	122.00	1
274099	122.00	2
274591	122.00	3
275082	122.00	4
275574	122.00	1
276066	122.00	2
276558	122.00	3
277050	122.00	4
277541	122.00	1
278033	122.00	2
278525	122.00	3
279017	122.00	4
279509	122.00	1
280000	122.00	2
280492	122.00	3
280984	122.00	4
281476	122.00	1
281968	122.00	2
282459	122.00	3
282951	122.00	4
283443	122.00	1
283935	122.00	2
284427	122.00	3
284918	122.00	4
285410	122.00	1
285902	122.00	2
286394	122.00	3
286885	122.00	4
287377	122.00	1
287869	122.00	2
288361	122.00	3
288853	122.00	4
289344	122.00	1
289836	122.00	2
290328	122.00	3
290820	122.00	4
291312	122.00	1
291803	122.00	2
292295	122.00	3
292787	122.00	4
293279	122.00	1
293771	122.00	2
294262	122.00	3
294754	122.00	4
295246	122.00	1
295738	122.00	2
296230	122.00	3
296721	122.00	4
297213	122.00	1
297705	122.00	2
298197	122.00	3
298689	122.00	4
299180	122.00	1
299672	122.00	2
300164	122.00	3
300656	122.00	4
301148	122.00	1
301639	122.00	2
302131	122.00	3
302623	122.00	4
303115	122.00	1
303607	122.00	2
304098	122.00	3
304590	122.00	4
305082	122.00	1
305574	122.00	2
306066	122.00	3
306557	122.00	4
307049	122.00	1
307541	122.00	2
308033	122.00	3
308524	122.00	4
309016	122.00	1
309508	122.00	2
310000	122.00	3
310492	122.00	4
310984	122.00	1
311475	122.00	2
311967	122.00	3
312459	122.00	4
312951	122.00	1
313442	122.00	2
313934	122.00	3
314426	122.00	4
314918	122.00	1
315410	122.00	2
315901	122.00	3
